NomeCat,CodProd,NomeProd,IDProduto,Usuario,Data,Obs e campos antes das alterações
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Debora",01/11/2017 13:22:00,"Obs=Pedido 188073 cancelado
Estoque=38
DataProdAlteracao=01/11/2017 12:32:00
ChangeFlagProdAPI=1
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Debora",01/11/2017 15:08:00,"Obs=Pedido 188073 descancelado
Estoque=39
DataProdAlteracao=01/11/2017 13:33:00
ChangeFlagProdAPI=1
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Debora",06/11/2017 10:41:00,"Obs=Pedido 188073 cancelado
Estoque=37
DataProdAlteracao=06/11/2017 10:40:00
ChangeFlagProdAPI=1
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Debora",06/11/2017 11:08:00,"Obs=Pedido 188185 cancelado
Estoque=38
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Debora",08/11/2017 12:04:00,"Obs=Pedido 188298 cancelado
Estoque=13
DataProdAlteracao=08/11/2017 11:52:00
ChangeFlagProdAPI=1
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Debora",18/11/2017 10:28:00,"Obs=Pedido 188430 cancelado
Estoque=48
DataProdAlteracao=17/11/2017 15:59:00
ChangeFlagProdAPI=1
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Isis",26/12/2017 12:53:00,"Obs=Pedido 189762 cancelado
Estoque=57
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Isis",26/01/2018 10:20:00,"Obs=Pedido 190644 cancelado
Estoque=31
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Isis",09/02/2018 11:42:00,"Obs=Pedido 190806 cancelado
Estoque=0
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Isis",07/03/2018 11:59:00,"Obs=Pedido 191589 cancelado
Estoque=42
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Isis",02/04/2018 09:47:00,"Obs=Pedido 192572 cancelado
Estoque=35
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Branco",26/04/2018 15:35:00,"Obs=
Preco=96,8
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Branco",26/04/2018 15:39:00,"Obs=
Preco=100
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Isis",15/05/2018 11:36:00,"Obs=Pedido 193935 cancelado
Estoque=30
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Isis",06/06/2018 10:35:00,"Obs=Pedido 194816 cancelado
Estoque=41
DataProdAlteracao=05/06/2018 19:18:00
ChangeFlagProdAPI=1
"
"> Glutamina","GM400","Glutamax L-Glutamina 400g Vitafor",4871297,"Isis",22/06/2018 12:37:00,"Obs=Pedido 195050 cancelado
Estoque=12
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"toninho",03/08/2015 11:58:00,"Obs=
DataVencimento=
DiasAvisoVencimento=60
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"toninho",10/11/2015 16:48:00,"Obs=Pedido 68263 cancelado
Estoque=0
DataProdAlteracao=06/11/2015 12:39:00
ChangeFlagProdAPI=1
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"Matheus",09/03/2016 09:14:00,"Obs=
Descricao=Auxilia no controle da pressão sanguínea e freqüência cardíaca, no sistema circulatório, Suporte para o sistema imunológico, na dilatação vascular e coagulação sanguínea, no controle de triglicérides
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"Branco",05/07/2016 18:11:00,"Obs=
IDCategoriaP=244039
TitleProd=
URLProd=
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"Branco",05/09/2016 10:53:00,"Obs=
MetaDescriptionProd=
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"toninho",01/11/2016 15:44:00,"Obs=Pedido 177768 cancelado
Estoque=2
DataProdAlteracao=31/10/2016 11:34:00
ChangeFlagProdAPI=1
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"toninho",01/11/2016 15:45:00,"Obs=Pedido 177769 cancelado
Estoque=3
DataProdAlteracao=01/11/2016 15:45:00
ChangeFlagProdAPI=1
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"Leticia",19/12/2016 17:14:00,"Obs=
AdicionalD2=35079049
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"Leticia",07/02/2017 18:26:00,"Obs=
DataVencimento=18/09/2017
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"Leticia",07/02/2017 18:26:00,"Obs=
DiasAvisoVencimento=120
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"Leticia",02/05/2017 18:10:00,"Obs=
DataVencimento=30/07/2018
"
"- Ácido Graxo Essencial","4015","Óleo de Linhaça 100 Cápsulas de 1000mg Naturalis",4871299,"Debora",04/05/2017 10:55:00,"Obs=Pedido 183502 cancelado
Estoque=2
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"toninho",17/06/2015 09:20:00,"Obs=
Estoque=100
DiasReposicao=7
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"toninho",14/07/2015 11:30:00,"Obs=
Estoque=1
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"toninho",06/08/2015 10:37:00,"Obs=
Estoque=0
DataVencimento=
DiasAvisoVencimento=60
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",02/10/2015 18:12:00,"Obs=
DataPromInicio=01/08/2015
DataPromFim=01/08/2020
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",02/10/2015 18:13:00,"Obs=
Preco=90,2
PrecoProm=76,67
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",02/10/2015 18:13:00,"Obs=
Estoque=0
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",02/10/2015 18:13:00,"Obs=
Custo=45,1
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",02/10/2015 18:23:00,"Obs=
Estoque=12
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",02/10/2015 18:26:00,"Obs=
Preco=106
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",02/10/2015 18:27:00,"Obs=
Custo=53
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Bianca",26/10/2015 15:05:00,"Obs=Pedido 67972 cancelado
Estoque=1
DataProdAlteracao=26/10/2015 14:20:00
ChangeFlagProdAPI=1
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",28/10/2015 17:53:00,"Obs=
Estoque=1
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",18/05/2016 19:18:00,"Obs=
Preco=106,5
Custo=53,5
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"toninho",21/06/2016 15:26:00,"Obs=Pedido 73254 cancelado
Estoque=0
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Branco",05/07/2016 18:01:00,"Obs=
TitleProd=
URLProd=
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Branco",05/07/2016 18:12:00,"Obs=
IDCategoriaP=244039
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Branco",23/08/2016 09:08:00,"Obs=
MetaDescriptionProd=
ImagemAmp=OleodeOregano60Verso.JPG
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Branco",23/08/2016 09:35:00,"Obs=
DescrHTM=OleodeOregano60.HTML
URLProd=oleo-de-oregano--60-capsulas-de-150mg--solaray
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Branco",23/08/2016 09:35:00,"Obs=
Lancamento=False
EmDestaque=False
OrdemProd=30
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",27/09/2016 20:11:00,"Obs=
Lancamento=True
EmDestaque=True
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"toninho",11/10/2016 10:31:00,"Obs=Pedido 177198 cancelado
Estoque=9
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"toninho",11/10/2016 10:31:00,"Obs=Pedido 177199 cancelado
Estoque=10
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Branco",11/11/2016 10:41:00,"Obs=
CodBarrasProd=7628041349
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Branco",11/11/2016 10:41:00,"Obs=
CodBarrasProd=076280082524
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"marco",28/11/2016 13:10:00,"Obs=
Preco=139,84
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Leticia",12/01/2017 14:55:00,"Obs=
DataVencimento=18/09/2017
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Leticia",12/01/2017 14:55:00,"Obs=
DiasAvisoVencimento=120
"
"- Ácido Graxo Essencial","9003","Óleo de Orégano, 60 Cápsulas de 150mg, Solaray",4871300,"Branco",16/06/2017 17:21:00,"Obs=
Disponivel=True
Lancamento=False
EmDestaque=False
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Branco",15/02/2016 11:25:00,"Obs=
Descricao=Isofort é perfeito para aqueles que desejam potencializar o crescimento muscular, otimizando os resultados do treino. Também contribui para redução da gordura corporal e melhora a produção das células
DescrHTM=IsofortBaunilha15.HTML
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Matheus",15/02/2016 22:12:00,"Obs=
Descricao=Whey Protein Isolate, da Vitafor é um módulo de proteína para nutrição oral e/ou enteral à base de whey protein isolada, a forma de proteína mais pura extraída do soro do leite. 
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Branco",07/07/2016 16:09:00,"Obs=
MetaKeywordsProd=Isofort,Isolado,Baunilha,15 Sachês de 30g,Vitafor
MetaDescriptionProd=
TitleProd=
URLProd=
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Branco",15/08/2016 15:42:00,"Obs=
MetaKeywordsProd=Isofort,Isolado,Baunilha,15 Sachês de 30g,Vitafor,isofort bio protein, bio potein, bio protein,
DescrHTM=wheyisolate1.HTML
URLProd=isofort--whey-protein--isolado--baunilha--15-saches-de-30g--vitafor
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Branco",15/08/2016 15:42:00,"Obs=
ImagemAmp=IsofortBaunilha15V.JPG
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Branco",27/10/2016 10:51:00,"Obs=
ImagemProd=IsofortBaunilha15.JPG
ImagemDet=IsofortBaunilha15.JPG
ImagemAmp=IsofortBaunilha15.JPG
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Leticia",12/01/2017 09:56:00,"Obs=
DataVencimento=18/09/2017
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Debora",10/02/2017 15:30:00,"Obs=Pedido 181087 cancelado
Estoque=2
DataProdAlteracao=10/02/2017 15:30:00
ChangeFlagProdAPI=1
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"marco",21/03/2017 17:13:00,"Obs=
Preco=144
PrecoProm=129
Custo=72
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Branco",30/03/2017 15:58:00,"Obs=
DescrHTM=
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Debora",11/05/2017 10:24:00,"Obs=Pedido 183697 cancelado
Estoque=3
DataProdAlteracao=10/05/2017 13:48:00
ChangeFlagProdAPI=1
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Debora",11/09/2017 09:20:00,"Obs=Pedido 186817 cancelado
Estoque=1
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Isis",13/09/2017 16:24:00,"Obs=
CodProd=1033
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Debora",03/10/2017 16:45:00,"Obs=Pedido 187255 cancelado
Estoque=1
"
"> Isolado","IF450B","Isofort Whey Protein Isolado Baunilha 15 Sachês de 30g Vitafor",4871301,"Branco",30/10/2017 10:36:00,"Obs=
CodProd=IF45B
AdicionalD3=
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Bianca",04/11/2015 11:27:00,"Obs=Pedido 68097 cancelado
Estoque=2
DataProdAlteracao=03/11/2015 12:20:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Bianca",09/11/2015 13:05:00,"Obs=Pedido 68097 descancelado
Estoque=0
DataProdAlteracao=09/11/2015 12:35:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",15/03/2016 09:34:00,"Obs=Pedido 70736 cancelado
Estoque=4
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",18/03/2016 12:03:00,"Obs=Pedido 70901 cancelado
Estoque=2
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Matheus",25/03/2016 11:01:00,"Obs=
Descricao=Isofort é perfeito para aqueles que desejam potencializar o crescimento muscular, otimizando os resultados do treino. Também contribui para redução da gordura corporal e melhora a produção das células
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",06/05/2016 14:54:00,"Obs=Pedido 72196 cancelado
Estoque=5
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",17/05/2016 09:39:00,"Obs=
Disponivel=True
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",24/05/2016 11:52:00,"Obs=
Disponivel=False
Lancamento=False
EmDestaque=False
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",07/07/2016 16:09:00,"Obs=
MetaKeywordsProd=Isofort,Isolado,Baunilha,900g,Vitafor
MetaDescriptionProd=
TitleProd=
URLProd=
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",11/07/2016 16:46:00,"Obs=Pedido 73756 cancelado
Estoque=4
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",29/07/2016 11:45:00,"Obs=Pedido 74557 cancelado
Estoque=6
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",29/07/2016 13:30:00,"Obs=Pedido 74624 cancelado
Estoque=5
DataProdAlteracao=29/07/2016 13:28:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",08/08/2016 18:12:00,"Obs=Pedido 74727 cancelado
Estoque=1
DataProdAlteracao=04/08/2016 18:08:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",12/09/2016 10:33:00,"Obs=Pedido 176130 cancelado
Estoque=4
DataProdAlteracao=12/09/2016 09:39:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",27/09/2016 20:10:00,"Obs=
Lancamento=True
EmDestaque=True
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",04/10/2016 19:10:00,"Obs=Pedido 176789 cancelado
Estoque=7
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",06/10/2016 18:24:00,"Obs=Pedido 176746 cancelado
Estoque=14
DataProdAlteracao=06/10/2016 17:51:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",13/10/2016 15:56:00,"Obs=
ImagemProd=IsofortBaunilha900.JPG
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",13/10/2016 15:56:00,"Obs=
ImagemDet=IsofortBaunilha900.JPG
ImagemAmp=IsofortBaunilha900V.JPG
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",26/10/2016 16:46:00,"Obs=
ImagemProd=IsofortBaunilha900.PNG
ImagemDet=IsofortBaunilha900.PNG
ImagemAmp=IsofortBaunilha900.PNG
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",26/10/2016 16:47:00,"Obs=
URLProd=isofort--whey-protein--isolado--baunilha--900g--vitafor
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",28/10/2016 17:26:00,"Obs=Pedido 177585 cancelado
Estoque=0
DataProdAlteracao=27/10/2016 12:00:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"toninho",28/11/2016 17:56:00,"Obs=Pedido 178603 cancelado
Estoque=3
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Leticia",13/01/2017 17:02:00,"Obs=
DataVencimento=18/09/2017
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",23/01/2017 09:26:00,"Obs=Pedido 180416 cancelado
Estoque=3
DataProdAlteracao=20/01/2017 14:42:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",17/02/2017 10:24:00,"Obs=
PrecoProm=222
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",21/02/2017 14:00:00,"Obs=Pedido 181268 cancelado
Estoque=0
DataProdAlteracao=21/02/2017 13:03:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",23/02/2017 11:08:00,"Obs=
PrecoProm=223,2
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Branco",30/03/2017 15:59:00,"Obs=
DescrHTM=
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",18/04/2017 19:54:00,"Obs=Pedido 183112 cancelado
Estoque=4
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",30/05/2017 10:01:00,"Obs=Pedido 184187 cancelado
Estoque=12
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",10/07/2017 10:19:00,"Obs=Pedido 185292 cancelado
Estoque=11
DataProdAlteracao=06/07/2017 15:14:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",22/07/2017 13:23:00,"Obs=Pedido 185641 cancelado
Estoque=14
DataProdAlteracao=21/07/2017 13:49:00
ChangeFlagProdAPI=1
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",10/08/2017 18:21:00,"Obs=Pedido 186040 cancelado
Estoque=7
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Isis",13/09/2017 16:28:00,"Obs=
CodProd=1028
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",27/10/2017 16:41:00,"Obs=Pedido 187970 cancelado
Estoque=41
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",30/10/2017 11:51:00,"Obs=Pedido 187994 cancelado
Estoque=40
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",31/10/2017 11:57:00,"Obs=Pedido 188036 cancelado
Estoque=39
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",02/11/2017 23:48:00,"Obs=Pedido 188097 cancelado
Estoque=39
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",09/11/2017 13:35:00,"Obs=Pedido 188357 cancelado
Estoque=31
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",17/11/2017 17:13:00,"Obs=Pedido 188576 cancelado
Estoque=26
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"Debora",25/11/2017 10:06:00,"Obs=Pedido 188797 cancelado
Estoque=16
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",25/11/2017 12:23:00,"Obs=Pedido 188797 descancelado
Estoque=16
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",27/11/2017 10:50:00,"Obs=Pedido 188576 descancelado
Estoque=19
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",27/11/2017 10:53:00,"Obs=Pedido 188357 descancelado
Estoque=18
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",27/11/2017 10:58:00,"Obs=Pedido 188097 descancelado
Estoque=16
"
"> Isolado","IF900B","Isofort Whey Protein Isolado Baunilha 900g Vitafor",4871303,"marco",27/11/2017 10:59:00,"Obs=Pedido 188036 descancelado
Estoque=15
"
